Athlete_ID,NOC
1796,Dominican Republic
1797,Dominican Republic
1798,Dominican Republic
1799,Dominican Republic
1800,Ecuador
1801,Ecuador
1802,Ecuador
1803,Ecuador
1804,Ecuador
1805,Ecuador
1806,Ecuador
1807,Ecuador
1808,Ecuador
1809,Egypt
1810,Egypt
1811,Egypt
1812,Egypt
1813,Egypt
1814,Egypt
1816,Egypt
1817,Egypt
1818,Egypt
1819,Egypt
1820,Egypt
1821,Egypt
1822,Egypt
1823,United Arab Republic
1824,United Arab Republic
1825,Egypt
1826,Egypt
1827,Egypt
1828,Egypt United Arab Republic
1829,Egypt
1830,Egypt
1831,Egypt
1832,Egypt United Arab Republic
1833,Egypt
1834,Egypt
1835,Egypt
1836,Egypt
1837,Egypt
1838,Egypt
1839,Egypt
1840,Egypt
1841,Egypt
1842,Egypt
1843,Egypt
1844,Egypt
1846,Egypt
1847,Egypt
1848,Egypt
1849,Egypt
1850,Egypt
1851,Egypt
1852,Egypt
1853,Egypt
1854,Egypt
1855,Egypt
1857,United Arab Republic
1858,Egypt
1859,El Salvador
1860,El Salvador
1861,Spain
1862,Spain
1863,Spain
1864,Spain
1865,Spain
1866,Spain
1867,Spain
1868,Spain
1869,Spain
1870,Spain
1871,Spain
1872,Spain
1873,Spain
1874,"Hong Kong, China"
1875,"Hong Kong, China"
1876,"Hong Kong, China"
1877,"Hong Kong, China"
1878,Hungary
1879,Hungary
1880,Hungary
1881,Hungary
1882,Hungary
1883,Hungary
1884,Hungary
1885,Indonesia
1886,Indonesia
1887,Indonesia
1888,Indonesia
1889,Indonesia
1890,Indonesia
1891,Indonesia
1892,Indonesia
1893,Indonesia
1894,Indonesia
1895,Indonesia
1896,Indonesia
1897,Indonesia
1898,India
1899,India
1900,India
1901,India
1902,India
1903,India
1904,Ireland
1905,Ireland
1906,Ireland
1907,Ireland
1908,Ireland
1909,Ireland
1910,Ireland
1911,Italy
1912,Italy
1913,Italy
1914,Italy
1915,Italy
1916,Italy
1917,Italy
1918,Italy
1919,Italy
1920,Italy
1921,Italy
1922,Italy
1923,Italy
1924,Italy
1925,Italy
1926,Jordan
1927,Japan
1928,Japan
1929,Japan
1930,Japan
1931,Japan
1932,Japan
1933,Japan
1934,Japan
1935,Japan
1936,Japan
1937,Japan
1938,Japan
1939,Japan
1940,Japan
1941,Japan
1942,Japan
1943,Japan
1944,Japan
1945,Japan
1946,Japan
1947,Japan
1948,Japan
1949,Japan
1950,Kazakhstan
1951,Kazakhstan
1952,Kazakhstan
1953,Kazakhstan Unified Team
1954,Kazakhstan
1955,Kazakhstan
1956,Kenya
1957,Kenya
1958,Republic of Korea
1959,Republic of Korea
1960,Republic of Korea
1961,Republic of Korea
1962,Republic of Korea
1963,Republic of Korea
1964,Republic of Korea
1965,Republic of Korea
1966,Republic of Korea
1967,Republic of Korea
1968,Republic of Korea
1969,Republic of Korea
1970,Republic of Korea
1971,Republic of Korea
1972,Republic of Korea
1973,Republic of Korea
1974,Republic of Korea
1975,Republic of Korea
1976,Republic of Korea
1977,Republic of Korea
1978,Republic of Korea
1979,Republic of Korea
1980,Kingdom of Saudi Arabia
1981,Kingdom of Saudi Arabia
1982,Kingdom of Saudi Arabia
1983,Kingdom of Saudi Arabia
1984,Kingdom of Saudi Arabia
1985,Luxembourg
1986,Luxembourg
1987,Luxembourg
1988,Luxembourg
1989,Luxembourg
1990,Luxembourg
1991,Republic of Moldova
1992,Italy Republic of Moldova Unified Team
1993,Mexico
1994,Mexico
1995,Mexico
1996,Mexico
1997,Mexico
1998,Mexico
1999,Mexico
2000,Mexico
2001,Mexico
2002,Mexico
2003,Mexico
2004,Mongolia
2005,Mongolia
2006,Mongolia
2007,Mongolia
2008,Mongolia
2009,Mongolia
2010,Mongolia
2011,Mongolia
2012,Mongolia
2013,Mongolia
2014,Mongolia
2015,Mongolia
2016,Malta
2017,Malta
2018,Monaco
2019,Netherlands Soviet Union Unified Team
2020,Netherlands
2021,Netherlands
2022,Netherlands
2023,Netherlands
2024,Netherlands
2025,Netherlands
2026,Netherlands
2027,Netherlands
2028,Netherlands
2029,Netherlands
2030,Netherlands
2031,Netherlands
2032,Netherlands
2033,Netherlands
2034,Netherlands
2035,Netherlands
2036,Netherlands
2037,Norway
2038,Norway
2039,Norway
2040,Norway
2041,Norway
2042,Norway
2043,Norway
2044,New Zealand
2045,New Zealand
2046,New Zealand
2047,New Zealand
2048,New Zealand
2049,New Zealand
2050,Philippines
2051,Philippines
2052,Philippines
2053,Philippines
2054,Philippines
2055,Poland
2056,Poland
2057,Poland
2058,Poland
2059,Poland
2060,Poland
2061,Poland
2062,Poland
2063,Poland
2064,Poland
2065,Poland
2066,Poland
2067,Poland
2068,Poland
2069,Poland
2070,Poland
2071,Poland
2072,Poland
2073,Poland
2074,Portugal
2075,Portugal
2076,Portugal
2077,Portugal
2078,Democratic People's Republic of Korea
2079,Democratic People's Republic of Korea
2080,Democratic People's Republic of Korea
2081,Democratic People's Republic of Korea
2082,Democratic People's Republic of Korea
2083,Democratic People's Republic of Korea
2084,Democratic People's Republic of Korea
2085,Democratic People's Republic of Korea
2086,Democratic People's Republic of Korea
2087,Democratic People's Republic of Korea
2088,Democratic People's Republic of Korea
2089,Puerto Rico
2090,Puerto Rico
2091,Puerto Rico
2092,Puerto Rico
2093,Puerto Rico
2094,Puerto Rico
2095,Puerto Rico
2096,Romania
2097,Romania
2098,Romania
2099,Romania
2100,South Africa
2101,South Africa
2102,South Africa
2103,South Africa
2104,South Africa
2105,Russian Federation
2106,Russian Federation
2107,Russian Federation
2108,Russian Federation
2109,Russian Federation
2110,Russian Federation
2111,Slovenia
2112,Slovenia
2113,Slovenia
2114,San Marino
2115,Solomon Islands
2116,Switzerland
2117,Switzerland
2118,Switzerland
2119,Switzerland
2120,Switzerland
2121,Switzerland
2122,Switzerland
2123,Switzerland
2124,Switzerland
2125,Switzerland
2126,Switzerland
2127,Switzerland
2128,Sweden
2129,Sweden
2130,Sweden
2131,Sweden
2132,Sweden
2133,Sweden
2134,Sweden
2135,Sweden
2136,Sweden
2137,Sweden
2138,Sweden
2139,Sweden
2140,Sweden
2141,Sweden
2142,Sweden
2143,Sweden
2144,Sweden
2145,Sweden
2146,Czechoslovakia
2147,Czechoslovakia
2148,Czechoslovakia
2149,Czechoslovakia
2150,Thailand
2151,Thailand
2152,Thailand
2153,Thailand
2154,Thailand
2155,Chinese Taipei
2156,Chinese Taipei
2157,Chinese Taipei
2158,Chinese Taipei
2159,Chinese Taipei
2160,Chinese Taipei
2161,Chinese Taipei
2162,Chinese Taipei
2163,Chinese Taipei
2164,Chinese Taipei
2165,Chinese Taipei
2166,Chinese Taipei
2167,Chinese Taipei
2168,Chinese Taipei
2169,Chinese Taipei
2170,Türkiye
2171,Türkiye
2172,Türkiye
2173,Türkiye
2174,Türkiye
2175,Türkiye
2176,Türkiye
2177,Türkiye
2178,Türkiye
2179,Türkiye
2180,Türkiye
2181,Türkiye
2182,Ukraine
2183,Ukraine
2184,Ukraine
2185,Ukraine
2186,Ukraine
2187,Kazakhstan Ukraine Unified Team
2188,Soviet Union
2189,Soviet Union
2190,Soviet Union
2191,Soviet Union
2192,Soviet Union
2193,Soviet Union
2194,Soviet Union
2195,Soviet Union
2196,Soviet Union Unified Team
2197,Soviet Union
2198,Russian Federation Soviet Union
2199,Soviet Union
2200,Soviet Union
2201,Soviet Union
2202,Soviet Union
2203,United States
2204,United States
2205,United States
2206,United States
2207,United States
2208,United States
2209,United States
2210,United States
2211,United States
2212,United States
2213,United States
2214,United States
2215,United States
2216,United States
2217,United States
2218,United States
2219,United States
2220,United States
2221,United States
2222,United States
2223,United States
2224,United States
2225,United States
2226,United States
2227,United States
2228,United States
2229,United States
2230,United States
2231,United States
2232,United States
2233,United States
2234,United States
2235,United States
2236,United States
2237,United States
2238,United States
2239,United States
2240,United States
2241,United States
2242,United States
2243,United States
2244,United States
2245,United States
2246,United States
2247,United States
2248,United States
2249,United States
2250,United States
2251,United States
2252,United States
2253,United States
2254,United States
2255,United States
2256,United States
2257,Yugoslavia
2258,Yugoslavia
2259,Zimbabwe
2260,Zimbabwe
2261,Zimbabwe
2262,Zimbabwe
2263,Zimbabwe
2264,India
2265,Algeria
2266,Argentina
2267,Argentina
2268,Argentina
2269,Argentina
2270,Argentina
2271,Argentina
2272,Argentina
2273,Argentina
2274,Argentina
2275,Argentina
2276,Argentina
2277,Argentina
2278,Argentina
2279,Argentina
2280,Argentina
2281,Argentina
2282,Argentina
2283,Argentina
2284,People's Republic of China
2285,People's Republic of China
2286,People's Republic of China
2287,People's Republic of China
2288,People's Republic of China
2289,People's Republic of China
2290,People's Republic of China
2291,People's Republic of China
2292,People's Republic of China
2293,People's Republic of China
2294,People's Republic of China
2295,People's Republic of China
2296,People's Republic of China
2297,People's Republic of China
2298,People's Republic of China
2299,People's Republic of China
2300,People's Republic of China
2301,People's Republic of China
2302,People's Republic of China
2303,People's Republic of China
2304,People's Republic of China
2305,People's Republic of China
2306,People's Republic of China
2307,People's Republic of China
2308,People's Republic of China
2309,People's Republic of China
2310,People's Republic of China
2311,People's Republic of China
2312,People's Republic of China
2313,People's Republic of China
2314,People's Republic of China
2315,People's Republic of China
2316,People's Republic of China
2317,People's Republic of China
2318,People's Republic of China
2319,People's Republic of China
2320,People's Republic of China
2321,People's Republic of China
2322,People's Republic of China
2323,People's Republic of China
2324,People's Republic of China
2325,People's Republic of China
2326,People's Republic of China
2327,People's Republic of China
2328,Japan People's Republic of China
2329,People's Republic of China
2330,People's Republic of China
2331,People's Republic of China
2332,People's Republic of China
2333,People's Republic of China
2334,People's Republic of China
2335,Côte d'Ivoire
2336,Côte d'Ivoire
2337,Croatia
2338,Croatia
2339,Croatia
2340,Croatia
2341,Croatia
2342,Croatia
2343,Croatia Yugoslavia
2344,Croatia Yugoslavia
2345,Croatia
2346,Croatia
2347,Cuba
2348,Cuba
2349,Cuba
2350,Cuba
2351,Czechia
2352,Czechia Czechoslovakia
2353,Czechia Czechoslovakia
2354,Czechia Czechoslovakia
2355,Czechia
2356,Czechia
2357,Czechia
2358,Denmark
2359,Denmark
2360,Denmark
2361,Denmark
2362,Denmark
2363,Denmark
2364,Denmark
2365,Denmark
2366,Denmark
2367,Denmark
2368,Denmark
2369,Denmark
2370,Denmark
2371,Denmark
2372,Denmark
2373,Denmark
2374,Denmark
2375,Denmark
2376,Denmark
2377,Denmark
2378,Denmark
2379,Denmark
2380,Denmark
2381,Denmark
2382,Denmark
2383,Denmark
2384,Denmark
2385,Denmark
2386,Denmark
2387,Denmark
2388,Denmark
2389,Denmark
2390,Denmark
2391,Denmark
2392,Denmark
2393,Denmark
2394,Denmark
2395,Denmark
2396,Denmark
2397,Denmark
2398,Denmark
2399,Dominican Republic
2400,Dominican Republic
2401,Dominican Republic
2402,Dominican Republic
2403,Ecuador
2404,Ecuador
2405,Ecuador
2406,Ecuador
2407,Egypt
2408,Egypt
2409,Egypt
2410,Spain
2411,Spain
2412,Spain
2413,Spain
2414,Spain
2415,Spain
2416,Spain
2417,Spain
2418,Spain
2419,Spain
2420,Spain
2421,Spain
2422,Spain
2423,Spain
2424,Spain
2425,Spain
2426,Spain
2427,Spain
2428,Spain
2429,Spain
2430,Spain
2431,Spain
2432,Spain
2433,Spain
2434,Spain
2435,Spain
2436,Estonia
2437,Finland
2438,Finland
2439,Finland
2440,Finland
2441,Finland
2442,Finland
2444,France
2445,France
2446,France
2447,France
2448,France
2449,France
2450,France
2451,France
2452,France
2453,France
2454,France
2455,France
2456,France
2457,France
2458,France
2459,France
2460,France
2461,France
2462,France
2463,France
2464,France
2465,France
2466,Poland
2467,Poland
2468,Poland
2469,Poland
2470,Poland
2471,Poland
2472,Poland
2473,Portugal
2474,Portugal
2475,Portugal
2476,Portugal
2477,Portugal
2478,Democratic People's Republic of Korea
2479,Democratic People's Republic of Korea
2480,Democratic People's Republic of Korea
2481,Democratic People's Republic of Korea
2482,Democratic People's Republic of Korea
2483,Democratic People's Republic of Korea
2484,Democratic People's Republic of Korea
2485,Democratic People's Republic of Korea
2486,Democratic People's Republic of Korea
2487,Democratic People's Republic of Korea
2488,Democratic People's Republic of Korea
2489,Democratic People's Republic of Korea
2490,Puerto Rico
2491,Puerto Rico
2492,Qatar
2493,Romania
2494,Romania
2495,Romania
2496,Romania
2497,Romania
2498,Romania
2499,Romania
2501,Romania
2502,Romania
2503,Romania
2504,Romania
2505,Romania
2506,Romania
2507,Romania
2508,Romania
2509,South Africa
2510,South Africa
2511,South Africa
2512,South Africa
2513,South Africa
2514,South Africa
2515,South Africa
2516,South Africa
2517,South Africa
2518,South Africa
2519,South Africa
2520,South Africa
2521,South Africa
2522,South Africa
2523,South Africa
2524,South Africa
2525,South Africa
2526,South Africa
2527,South Africa
2528,South Africa
2529,South Africa
2530,South Africa
2531,South Africa
2532,South Africa
2533,South Africa
2534,Russian Federation
2535,Russian Federation
2536,Russian Federation
2537,Russian Federation
2538,Russian Federation Unified Team
2539,Russian Federation Unified Team
2540,Netherlands Russian Federation Unified Team
2541,Russian Federation
2542,Russian Federation Unified Team
2543,Russian Federation Soviet Union Unified Team
2544,Russian Federation Unified Team
2545,Russian Federation Soviet Union
2546,Russian Federation
2547,Russian Federation
2548,Russian Federation
2549,Singapore
2550,Singapore
2551,Singapore
2552,Singapore
2553,Slovenia
2554,Slovenia
2555,Slovenia
2556,Slovenia
2557,Slovenia
2558,San Marino
2559,San Marino
2560,Sri Lanka
2561,Sudan
2562,Switzerland
2563,Switzerland
2564,Bulgaria Switzerland
2565,Switzerland
2566,Switzerland
2567,Switzerland
2568,Switzerland
2569,Switzerland
2570,Switzerland
2571,Switzerland
2572,Switzerland
2573,Switzerland
2574,Switzerland
2575,Switzerland
2576,Switzerland
2577,Switzerland
2578,Switzerland
2579,Switzerland
2580,Suriname
2581,Slovakia
2582,Slovakia
2583,Slovakia
2584,Slovakia
2585,Sweden
2586,Sweden
2587,Sweden
2588,Sweden
2589,Sweden
2590,Sweden
2591,Sweden
2592,Sweden
2593,Sweden
2594,Sweden
2595,Sweden
2596,Sweden
2597,Sweden
2598,Sweden
2599,Sweden
2600,Sweden
2601,Sweden
2602,Sweden
2603,Sweden
2604,Sweden
2605,Sweden
2606,Sweden
2607,Sweden
2608,Sweden
2609,Sweden
2610,Sweden
2611,Sweden
2612,Sweden
2613,Sweden
2614,Sweden
2615,Sweden
2616,Sweden
2617,Sweden
2618,Sweden
2619,Sweden
2620,Sweden
2621,Sweden
2622,Sweden
2623,Sweden
2624,Sweden
2625,Sweden
2626,Sweden
2627,Sweden
2628,Sweden
2629,Sweden
2630,Sweden
2631,Sweden
2632,Sweden
2633,Sweden
2634,Sweden
2635,Sweden
2636,Sweden
2637,Sweden
2638,Sweden
2639,Sweden
2640,Czechoslovakia
2641,Czechoslovakia
2642,Czechoslovakia
2643,Czechoslovakia
2644,Czechoslovakia
2645,Czechoslovakia
2646,Czechoslovakia
2647,Czechoslovakia
2648,Czechoslovakia Slovakia
2649,Bohemia Czechoslovakia
2650,Czechoslovakia
2651,Czechoslovakia
2652,Bohemia Czechoslovakia
2653,Czechoslovakia
2654,Czechoslovakia
2655,Czechoslovakia
2656,Czechoslovakia
2657,Czechoslovakia
2658,Czechoslovakia
2659,Czechoslovakia
2660,Czechoslovakia
2661,Czechoslovakia
2662,Czechoslovakia
2663,Czechoslovakia
2664,Bohemia Czechoslovakia
2665,Thailand
2666,Thailand
2667,Thailand
2668,Thailand
2669,Thailand
2670,Thailand
2671,Thailand
2672,Thailand
2673,Thailand
2674,Thailand
2675,Thailand
2676,Thailand
2677,Thailand
2678,Thailand
2679,Chinese Taipei
2680,Chinese Taipei
2681,Chinese Taipei
2682,Chinese Taipei
2683,Chinese Taipei
2684,Chinese Taipei
2685,Chinese Taipei
2686,Chinese Taipei
2687,Chinese Taipei
2688,Chinese Taipei
2689,Chinese Taipei
2690,Chinese Taipei
2691,Chinese Taipei
2692,Chinese Taipei
2693,Chinese Taipei
2694,Chinese Taipei
2695,Chinese Taipei
2696,Chinese Taipei
2697,Chinese Taipei
2698,Trinidad and Tobago
2699,Trinidad and Tobago
2700,Tunisia
2701,Tunisia
2702,Tunisia
2703,Tunisia
2704,Tunisia
2705,Tunisia
2706,Uganda
2707,Uganda
2708,Uganda
2709,Ukraine
2710,Ukraine
2711,Ukraine
2712,Soviet Union Ukraine
2713,Unified Team
2714,Soviet Union Unified Team
2715,Slovakia Soviet Union Unified Team
2716,Russian Federation Unified Team
2717,Soviet Union
2718,Soviet Union Unified Team
2719,Soviet Union Unified Team
2720,Soviet Union
2721,Uruguay
2722,United States
2723,United States
2724,United States
2725,United States
2726,United States
2727,Puerto Rico United States
2728,United States
2729,United States
2730,United States
2731,United States
2732,United States
2733,United States
2734,United States
2735,United States
2736,United States
2737,United States
2738,United States
2739,United States
2740,United States
2741,United States
2742,United States
2743,United States
2744,United States
2745,United States
2746,United States
2747,United States
2748,United States
2749,United States
2750,United States
2751,United States
2752,United States
2753,United States
2754,United States
2755,United States
2756,United States
2757,United States
2758,United States
2759,United States
2760,United States
2761,United States
2762,United States
2763,United States
2764,United States
2765,United States
2766,United States
2767,United States
2768,United States
2769,United States
2770,United States
2771,United States
2772,United States
2773,United States
2774,United States
2775,United States
2776,United States
2777,United States
2778,United States
2779,United States
2780,United States
2781,United States
2782,United States
2783,United States
2784,United States
2785,United States
2786,France United States
2787,United States
2788,United States
2789,United States
2790,United States
2791,United States
2792,United States
2793,United States
2794,United States
2795,United States
2796,France United States
2797,United States
2798,United States
2799,United States
2800,United States
2801,United States
2802,United States
2803,United States
2804,United States
2805,United States
2806,Uzbekistan
2807,Uzbekistan
2808,Venezuela
2809,Venezuela
2810,Venezuela
2811,Venezuela
2812,Venezuela
2813,Venezuela
2814,Independent Olympic Athletes United States Yugoslavia
2815,Yugoslavia
2816,Independent Olympic Athletes Yugoslavia
2817,Yugoslavia
2818,Independent Olympic Athletes Serbia and Montenegro
2819,Independent Olympic Athletes Yugoslavia
2820,Serbia Serbia and Montenegro
2821,Independent Olympic Athletes Serbia and Montenegro United States Yugoslavia
2822,Independent Olympic Athletes
2823,Yugoslavia
2824,Zimbabwe
2825,Zimbabwe
2826,Zimbabwe
2827,Zimbabwe
2828,Zimbabwe
2829,Zimbabwe
2830,People's Republic of China
2831,Japan
2832,Puerto Rico
2833,Australia
2834,Cuba
2835,Yugoslavia
2836,Australia
2837,Cuba
2838,Bosnia and Herzegovina Yugoslavia
2839,Soviet Union
2840,Bulgaria
2841,Yugoslavia
2842,Cuba
2843,Bulgaria
2844,Unified Team
2845,Italy
2846,Bulgaria
2847,Canada
2848,Brazil
2849,Australia
2850,Spain
2851,Spain
2852,Spain
2853,Spain
2854,Spain
2855,Spain
2856,Spain
2857,Spain
2858,Spain
2859,Spain
2860,Spain
2861,Spain
2862,Spain
2863,Spain
2864,Spain
2865,Spain
2866,Spain
2867,Spain
2868,Spain
2869,Spain
2870,Spain
2871,Spain
2872,Spain
2873,Spain
2874,Spain
2875,Spain
2876,Spain
2877,Spain
2878,Spain
2879,Spain
2880,Spain
2881,Spain
2882,Spain
2883,Spain
2884,Spain
2885,Spain
2886,Spain
2887,Spain
2888,Spain
2889,Spain
2890,Spain
2891,Spain
2892,Spain
2893,Spain
2894,Spain
2895,Spain
2896,Spain
2897,Spain
2898,Estonia
2899,Estonia
2900,Estonia
2901,Ethiopia
2902,Ethiopia
2903,Ethiopia
2904,Ethiopia
2905,Ethiopia
2906,Ethiopia
2907,Ethiopia
2908,Ethiopia
2909,Ethiopia
2910,Ethiopia
2911,Ethiopia
2912,Ethiopia
2913,Ethiopia
2914,Ethiopia
2915,Ethiopia
